id,timestamp_utc,dew_point,heat_index,hum,rain_rate_hi_clicks,rain_rate_hi_in,rain_rate_last_in,rain_storm_last_in,rainfall_daily_in,rainfall_monthly_in,rainfall_year_in,solar_rad,temp,thsw_index,thw_index,uv_index,wet_bulb,wind_chill,wind_dir_last,wind_dir_scalar_avg_last_10_min,wind_speed_avg_last_10_min,wind_speed_hi_last_10_min,wind_speed_last,rx_state,wind_speed_hi_last_2_min,wind_dir_at_hi_speed_last_10_min,rain_rate_hi_last_15_min_clicks,rain_size,tz_offset,rainfall_last_60_min_clicks,rainfall_monthly_clicks,wind_dir_at_hi_speed_last_2_min,rainfall_daily_mm,rain_storm_last_clicks,tx_id,rain_storm_last_start_at,rainfall_last_15_min_in,rainfall_daily_clicks,rainfall_last_15_min_mm,rain_storm_clicks,rain_rate_hi_mm,rainfall_year_clicks,rain_storm_in,rain_storm_last_end_at,rain_storm_mm,wind_dir_scalar_avg_last_2_min,rainfall_last_24_hr_in,rainfall_last_60_min_mm,trans_battery_flag,rainfall_last_60_min_in,rain_storm_start_time,rainfall_last_24_hr_mm,rainfall_last_15_min_clicks,rainfall_year_mm,wind_dir_scalar_avg_last_1_min,wind_speed_avg_last_2_min,rainfall_monthly_mm,rain_storm_last_mm,wind_speed_avg_last_1_min,rain_rate_last_mm,rain_rate_last_clicks,rainfall_last_24_hr_clicks,rain_rate_hi_last_15_min_mm,rain_rate_hi_last_15_min_in,ts,is_maintenance
13982,2026-05-22T00:15:14,50.6,80.1,34.0,0,0.0,0.0,3.16,0.0,0.0,6.26,613.0,81.7,93.2,80.1,1.7,57.3,81.7,360,360,3.75,9.0,3.0,0,9,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,3.62,0,80.264,3.31,0,0,0,0,0,1779408914,0
13983,2026-05-22T00:30:14,52.1,81.2,34.8,0,0.0,0.0,3.16,0.0,0.0,6.26,561.0,82.7,94.2,81.2,1.4,58.6,82.7,360,360,1.81,5.0,4.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.31,0,80.264,2.25,0,0,0,0,0,1779409814,0
13984,2026-05-22T00:45:14,49.5,81.0,31.4,0,0.0,0.0,3.16,0.0,0.0,6.26,513.0,82.9,93.9,81.0,1.1,56.5,82.9,360,360,1.56,4.0,1.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.81,0,80.264,2.31,0,0,0,0,0,1779410714,0
13985,2026-05-22T01:00:14,51.6,81.1,34.1,0,0.0,0.0,3.16,0.0,0.0,6.26,468.0,82.7,93.8,81.1,0.8,58.2,82.7,360,360,1.75,5.0,4.0,0,5,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.18,0,80.264,2.12,0,0,0,0,0,1779411614,0
13986,2026-05-22T01:15:14,50.1,80.7,32.6,0,0.0,0.0,3.16,0.0,0.0,6.26,417.0,82.4,93.1,80.7,0.6,57.0,82.4,360,360,2.12,6.0,3.0,0,4,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.5,0,80.264,2.5,0,0,0,0,0,1779412514,0
13987,2026-05-22T01:30:14,50.8,80.7,33.6,0,0.0,0.0,3.16,0.0,0.0,6.26,362.0,82.3,92.3,80.7,0.0,57.5,82.3,360,360,1.5,4.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.43,0,80.264,0.31,0,0,0,0,0,1779413414,0
13988,2026-05-22T01:45:14,50.8,81.0,33.2,0,0.0,0.0,3.16,0.0,0.0,6.26,304.0,82.7,91.3,81.0,0.0,57.5,82.7,360,360,1.31,4.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.12,0,80.264,1.06,0,0,0,0,0,1779414314,0
13989,2026-05-22T02:00:14,51.5,81.1,34.0,0,0.0,0.0,3.16,0.0,0.0,6.26,253.0,82.7,90.0,81.1,0.0,58.1,82.7,360,360,0.56,2.0,1.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.37,0,80.264,0.25,0,0,0,0,0,1779415214,0
13990,2026-05-22T02:15:14,50.4,80.6,33.1,0,0.0,0.0,3.16,0.0,0.0,6.26,185.0,82.3,87.4,80.6,0.0,57.2,82.3,0,360,0.5,3.0,0.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.31,0,80.264,0.43,0,0,0,0,0,1779416114,0
13991,2026-05-22T02:30:14,56.9,81.5,42.2,0,0.0,0.0,3.16,0.0,0.0,6.26,123.0,82.1,81.2,81.5,0.0,62.3,82.1,0,360,0.12,2.0,0.0,0,,360,0,1,-25200,0,0,,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,0,0,0,0,0,,0,0,159.004,0,0.0,0,80.264,0.0,0,0,0,0,0,1779417014,0
13992,2026-05-22T02:45:14,52.5,79.1,38.2,0,0.0,0.0,3.16,0.0,0.0,6.26,76.0,80.3,77.4,79.1,0.0,58.7,80.3,0,360,0.5,2.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.56,0,0,0,0,0,1779417914,0
13993,2026-05-22T03:00:15,51.8,74.9,43.6,0,0.0,0.0,3.16,0.0,0.0,6.26,33.0,75.5,72.9,74.9,0.0,57.6,75.5,360,360,1.75,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.81,0,80.264,1.81,0,0,0,0,0,1779418815,0
13994,2026-05-22T03:15:15,50.2,70.5,46.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,71.9,68.5,70.5,0.0,56.0,71.9,360,360,2.12,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.0,0,80.264,2.0,0,0,0,0,0,1779419715,0
13995,2026-05-22T03:30:15,49.6,67.9,48.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,69.9,65.9,67.9,0.0,55.2,69.9,360,360,1.62,3.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.18,0,80.264,2.18,0,0,0,0,0,1779420615,0
13996,2026-05-22T03:45:15,50.8,67.6,53.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,68.6,65.6,67.6,0.0,55.9,68.6,360,360,2.5,3.0,3.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,2.43,0,80.264,2.5,0,0,0,0,0,1779421515,0
13997,2026-05-22T04:00:15,51.1,67.6,53.9,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,68.5,65.6,67.6,0.0,56.1,68.5,360,360,1.12,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.5,0,80.264,1.75,0,0,0,0,0,1779422415,0
13998,2026-05-22T04:15:15,50.6,67.5,53.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,68.4,65.5,67.5,0.0,55.7,68.4,360,360,0.18,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.12,0,80.264,0.18,0,0,0,0,0,1779423315,0
13999,2026-05-22T04:30:15,51.0,66.4,56.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,67.2,64.4,66.4,0.0,55.7,67.2,360,360,1.5,2.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.37,0,0,0,0,0,1779424215,0
14000,2026-05-22T04:45:15,51.4,65.5,58.5,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,66.4,63.5,65.5,0.0,55.9,66.4,360,360,0.87,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.5,0,0,0,0,0,1779425115,0
14001,2026-05-22T05:00:15,50.4,64.1,58.7,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,65.2,62.1,64.1,0.0,54.9,65.2,0,360,1.43,3.0,0.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.56,0,80.264,0.62,0,0,0,0,0,1779426015,0
14002,2026-05-22T05:15:15,49.9,63.6,58.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,64.7,61.6,63.6,0.0,54.5,64.7,360,360,1.12,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.0,0,80.264,1.0,0,0,0,0,0,1779426915,0
14003,2026-05-22T05:30:15,49.8,63.0,60.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,64.0,61.0,63.0,0.0,54.2,64.0,360,360,0.87,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.87,0,80.264,0.81,0,0,0,0,0,1779427815,0
14004,2026-05-22T05:45:15,49.8,63.0,59.9,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,64.0,61.0,63.0,0.0,54.2,64.0,0,360,1.18,3.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.5,0,0,0,0,0,1779428715,0
14005,2026-05-22T06:00:15,49.8,62.1,62.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,63.0,60.1,62.1,0.0,54.0,63.0,360,360,1.31,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.12,0,80.264,1.06,0,0,0,0,0,1779429615,0
14006,2026-05-22T06:15:15,49.5,61.5,62.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,62.4,59.5,61.5,0.0,53.7,62.4,360,360,1.12,2.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.43,0,0,0,0,0,1779430515,0
14007,2026-05-22T06:30:15,49.7,61.8,62.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,62.7,59.8,61.8,0.0,53.9,62.7,53,360,1.87,4.0,1.0,0,3,360,0,1,-25200,0,0,341,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,359,0,0,0,0,,0,0,159.004,4,1.62,0,80.264,1.56,0,0,0,0,0,1779431415,0
14008,2026-05-22T06:45:15,50.0,61.6,63.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,62.5,59.6,61.6,0.0,54.0,62.5,0,27,1.25,3.0,0.0,0,2,24,0,1,-25200,0,0,33,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,33,0,0,0,0,,0,0,159.004,34,1.0,0,80.264,0.87,0,0,0,0,0,1779432315,0
14009,2026-05-22T07:00:15,49.5,61.3,62.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,62.3,59.3,61.3,0.0,53.6,62.3,351,355,1.31,3.0,1.0,0,3,338,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,351,0,0,0,0,,0,0,159.004,352,1.37,0,80.264,1.31,0,0,0,0,0,1779433215,0
14010,2026-05-22T07:15:15,49.4,60.3,65.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,61.3,58.3,60.3,0.0,53.3,61.3,0,28,1.37,3.0,0.0,0,2,9,0,1,-25200,0,0,40,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,40,0,0,0,0,,0,0,159.004,40,1.0,0,80.264,1.06,0,0,0,0,0,1779434115,0
14011,2026-05-22T07:30:15,49.2,60.0,65.2,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,61.0,58.0,60.0,0.0,53.1,61.0,360,1,1.06,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.87,0,0,0,0,0,1779435015,0
14012,2026-05-22T07:45:15,48.6,59.3,65.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.3,57.3,59.3,0.0,52.5,60.3,360,360,1.5,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.62,0,80.264,1.56,0,0,0,0,0,1779435915,0
14013,2026-05-22T08:00:15,48.6,59.8,64.2,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.8,57.8,59.8,0.0,52.7,60.8,360,360,1.31,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.81,0,80.264,2.0,0,0,0,0,0,1779436815,0
14014,2026-05-22T08:15:15,48.7,59.5,65.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,60.5,57.5,59.5,0.0,52.7,60.5,360,360,1.75,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.75,0,80.264,1.68,0,0,0,0,0,1779437715,0
14015,2026-05-22T08:30:15,48.0,58.2,66.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,59.2,56.2,58.2,0.0,51.9,59.2,360,29,1.25,2.0,2.0,0,2,32,0,1,-25200,0,0,33,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,20,0,0,0,0,,0,0,159.004,14,1.31,0,80.264,1.18,0,0,0,0,0,1779438615,0
14016,2026-05-22T08:45:15,47.7,57.1,68.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,58.1,55.1,57.1,0.0,51.4,58.1,0,51,1.5,4.0,0.0,0,2,61,0,1,-25200,0,0,60,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,61,0,0,0,0,,0,0,159.004,61,1.5,0,80.264,1.5,0,0,0,0,0,1779439515,0
14017,2026-05-22T09:00:15,48.3,57.6,68.7,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,58.6,55.6,57.6,0.0,51.9,58.6,60,60,1.43,3.0,2.0,0,2,60,0,1,-25200,0,0,60,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,60,0,0,0,0,,0,0,159.004,60,1.43,0,80.264,1.56,0,0,0,0,0,1779440415,0
14018,2026-05-22T09:15:15,48.6,56.9,71.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,57.8,54.9,56.9,0.0,51.9,57.8,61,60,0.43,2.0,3.0,0,2,60,0,1,-25200,0,0,61,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,61,0,0,0,0,,0,0,159.004,61,0.12,0,80.264,0.18,0,0,0,0,0,1779441315,0
14019,2026-05-22T09:30:15,48.1,57.1,69.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,58.1,55.1,57.1,0.0,51.6,58.1,57,60,0.87,3.0,1.0,0,2,57,0,1,-25200,0,0,57,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,57,0,0,0,0,,0,0,159.004,57,0.93,0,80.264,1.06,0,0,0,0,0,1779442215,0
14020,2026-05-22T09:45:15,48.1,57.1,69.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,58.1,55.1,57.1,0.0,51.6,58.1,26,57,1.0,3.0,2.0,0,3,57,0,1,-25200,0,0,46,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,56,0,0,0,0,,0,0,159.004,55,0.87,0,80.264,0.93,0,0,0,0,0,1779443115,0
14021,2026-05-22T10:00:15,48.2,58.0,67.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,59.0,56.0,58.0,0.0,51.9,59.0,35,38,0.75,3.0,1.0,0,1,39,0,1,-25200,0,0,35,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,35,0,0,0,0,,0,0,159.004,35,0.43,0,80.264,0.12,0,0,0,0,0,1779444015,0
14022,2026-05-22T10:15:15,48.0,57.0,69.2,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,58.0,55.0,57.0,0.0,51.5,58.0,360,46,1.25,3.0,2.0,0,2,45,0,1,-25200,0,0,45,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,40,0,0,0,0,,0,0,159.004,36,1.0,0,80.264,1.06,0,0,0,0,0,1779444915,0
14023,2026-05-22T10:30:15,47.6,56.4,69.8,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,57.4,54.4,56.4,0.0,51.1,57.4,58,48,1.62,4.0,2.0,0,4,54,0,1,-25200,0,0,54,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,51,0,0,0,0,,0,0,159.004,53,2.37,0,80.264,2.43,0,0,0,0,0,1779445815,0
14024,2026-05-22T10:45:15,48.1,56.1,72.6,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,56.8,54.1,56.1,0.0,51.2,56.8,360,360,1.12,2.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.18,0,80.264,1.25,0,0,0,0,0,1779446715,0
14025,2026-05-22T11:00:15,47.8,55.6,73.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,56.3,53.6,55.6,0.0,50.9,56.3,360,360,1.43,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.37,0,80.264,1.37,0,0,0,0,0,1779447615,0
14026,2026-05-22T11:15:15,47.7,56.1,71.0,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,57.0,54.1,56.1,0.0,51.0,57.0,0,360,0.25,3.0,0.0,0,,360,0,1,-25200,0,0,,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,0,0,0,0,0,,0,0,159.004,0,0.0,0,80.264,0.0,0,0,0,0,0,1779448515,0
14027,2026-05-22T11:30:15,47.2,55.8,70.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,56.8,53.8,55.8,0.0,50.7,56.8,360,360,1.43,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.68,0,80.264,1.87,0,0,0,0,0,1779449415,0
14028,2026-05-22T11:45:15,47.4,55.7,71.5,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,56.5,53.7,55.7,0.0,50.7,56.5,360,360,1.25,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.87,0,0,0,0,0,1779450315,0
14029,2026-05-22T12:00:15,47.0,54.8,73.1,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,55.5,52.8,54.8,0.0,50.2,55.5,360,360,1.12,2.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.43,0,80.264,1.5,0,0,0,0,0,1779451215,0
14030,2026-05-22T12:15:15,47.2,54.6,74.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,55.2,52.6,54.6,0.0,50.2,55.2,360,360,1.68,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.5,0,80.264,1.56,0,0,0,0,0,1779452115,0
14031,2026-05-22T12:30:15,47.3,54.5,75.3,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,55.0,52.5,54.5,0.0,50.2,55.0,360,360,1.81,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.87,0,80.264,1.56,0,0,0,0,0,1779453015,0
14032,2026-05-22T12:45:15,47.7,55.1,74.4,0,0.0,0.0,3.16,0.0,0.0,6.26,0.0,55.7,53.1,55.1,0.0,50.7,55.7,360,360,1.06,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.5,0,80.264,1.75,0,0,0,0,0,1779453915,0
14033,2026-05-22T13:00:15,47.3,54.5,75.3,0,0.0,0.0,3.16,0.0,0.0,6.26,7.0,55.0,52.5,54.5,0.0,50.2,55.0,0,360,1.43,3.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.68,0,80.264,0.68,0,0,0,0,0,1779454815,0
14034,2026-05-22T13:15:15,47.1,54.6,74.2,0,0.0,0.0,3.16,0.0,0.0,6.26,14.0,55.2,52.6,54.6,0.0,50.1,55.2,360,360,1.25,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.43,0,80.264,1.43,0,0,0,0,0,1779455715,0
14035,2026-05-22T13:30:15,47.0,54.7,73.7,0,0.0,0.0,3.16,0.0,0.0,6.26,19.0,55.3,52.7,54.7,0.0,50.1,55.3,0,360,0.68,2.0,0.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.56,0,0,0,0,0,1779456615,0
14036,2026-05-22T13:45:15,47.6,55.4,73.1,0,0.0,0.0,3.16,0.0,0.0,6.26,26.0,56.1,53.4,55.4,0.0,50.7,56.1,0,360,0.5,2.0,0.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.06,0,80.264,0.12,0,0,0,0,0,1779457515,0
14037,2026-05-22T14:00:15,48.4,56.9,70.8,0,0.0,0.0,3.16,0.0,0.0,6.26,30.0,57.8,55.0,56.9,0.0,51.7,57.8,0,360,0.18,2.0,0.0,0,1,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.06,0,80.264,0.0,0,0,0,0,0,1779458415,0
14038,2026-05-22T14:15:15,48.6,59.2,65.6,0,0.0,0.0,3.16,0.0,0.0,6.26,51.0,60.2,57.7,59.2,0.0,52.5,60.2,360,360,0.25,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,1.06,0,0,0,0,0,1779459315,0
14039,2026-05-22T14:30:15,49.5,60.9,63.9,0,0.0,0.0,3.16,0.0,0.0,6.26,90.0,61.9,60.0,60.9,0.0,53.5,61.9,0,360,0.5,3.0,0.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.87,0,80.264,1.25,0,0,0,0,0,1779460215,0
14040,2026-05-22T14:45:15,50.0,62.0,62.8,0,0.0,0.0,3.16,0.0,0.0,6.26,116.0,62.9,61.1,62.0,0.0,54.1,62.9,0,360,1.0,3.0,0.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.12,0,80.264,1.37,0,0,0,0,0,1779461115,0
14041,2026-05-22T15:00:15,50.6,63.0,62.2,0,0.0,0.0,3.16,0.0,0.0,6.26,37.0,63.8,61.5,63.0,0.0,54.7,63.8,360,360,1.37,3.0,1.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.75,0,80.264,0.56,0,0,0,0,0,1779462015,0
14042,2026-05-22T15:15:15,50.5,63.8,59.9,0,0.0,0.0,3.16,0.0,0.0,6.26,37.0,64.8,62.2,63.8,0.0,54.9,64.8,360,360,1.12,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.06,0,80.264,0.93,0,0,0,0,0,1779462915,0
14043,2026-05-22T15:30:15,51.2,64.6,59.4,0,0.0,0.0,3.16,0.0,0.0,6.26,39.0,65.7,63.1,64.6,0.0,55.6,65.7,0,360,1.06,3.0,0.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,0.81,0,80.264,1.0,0,0,0,0,0,1779463815,0
14044,2026-05-22T15:45:15,51.5,65.6,58.6,0,0.0,0.0,3.16,0.0,0.0,6.26,40.0,66.5,64.2,65.6,0.0,55.9,66.5,360,360,1.18,3.0,2.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.87,0,80.264,1.93,0,0,0,0,0,1779464715,0
14045,2026-05-22T16:00:15,54.0,68.0,60.9,0,0.0,0.0,3.16,0.0,0.0,6.26,250.0,68.0,68.0,68.0,1.0,58.0,68.0,360,360,1.06,3.0,2.0,0,2,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.18,0,80.264,1.31,0,0,0,0,0,1779465615,0
14046,2026-05-22T16:15:15,54.7,68.6,59.7,0,0.0,0.0,3.16,0.0,0.0,6.26,44.0,69.3,68.8,68.6,0.0,58.8,69.3,360,360,0.62,3.0,1.0,0,3,360,0,1,-25200,0,0,360,0,316,1,1771223101,0,0,0,0,0,626,0,1771567261,0,360,0,0,0,0,,0,0,159.004,360,1.25,0,80.264,1.37,0,0,0,0,0,1779466515,0
